bond_coeff	358	harmonic	0.0086	32.8510
bond_coeff	359	harmonic	0.0532	30.6535
bond_coeff	360	harmonic	0.0391	37.9409
bond_coeff	361	harmonic	0.1163	43.6166
bond_coeff	362	harmonic	0.0232	51.4510
bond_coeff	363	harmonic	0.1267	47.7807
bond_coeff	364	harmonic	0.0164	40.8392
bond_coeff	365	harmonic	0.0602	38.6989
bond_coeff	366	harmonic	0.0997	37.6576
bond_coeff	367	harmonic	0.0595	43.9418
bond_coeff	368	harmonic	0.0207	50.9875
bond_coeff	369	harmonic	0.0107	40.6737
bond_coeff	370	harmonic	0.0241	45.1829
bond_coeff	371	harmonic	0.0303	40.8521
bond_coeff	372	harmonic	0.0231	35.6449
bond_coeff	373	harmonic	0.0416	31.7374
bond_coeff	374	harmonic	0.0063	37.0669
bond_coeff	375	harmonic	0.0548	17.9529
bond_coeff	376	harmonic	0.4612	16.6497
bond_coeff	377	harmonic	0.0405	23.8742
bond_coeff	378	harmonic	0.0115	26.9432
bond_coeff	379	harmonic	0.0025	26.3694
bond_coeff	380	harmonic	0.0086	29.1478
bond_coeff	381	harmonic	0.0127	32.0637
bond_coeff	382	harmonic	0.0144	36.7875
bond_coeff	383	harmonic	0.0070	34.1051
bond_coeff	384	harmonic	0.0310	37.8269
bond_coeff	385	harmonic	0.0932	34.5379
bond_coeff	386	harmonic	0.0111	41.2209
bond_coeff	387	harmonic	0.0468	37.5201
bond_coeff	388	harmonic	0.0469	43.4620
bond_coeff	389	harmonic	0.0310	46.6112
bond_coeff	390	harmonic	0.0047	51.9264
bond_coeff	391	harmonic	0.0255	50.6226
bond_coeff	392	harmonic	0.0318	47.5222
bond_coeff	393	harmonic	0.0571	41.9986
bond_coeff	394	harmonic	0.0833	39.9323
bond_coeff	395	harmonic	0.0216	41.6818
bond_coeff	396	harmonic	0.0184	50.6174
bond_coeff	397	harmonic	0.0126	41.7840
bond_coeff	398	harmonic	0.0163	43.4760
bond_coeff	399	harmonic	0.0365	40.9667
bond_coeff	400	harmonic	0.0197	33.8571
bond_coeff	401	harmonic	0.0388	33.2413
bond_coeff	402	harmonic	0.0056	41.5993
bond_coeff	403	harmonic	7.7738	15.4232
bond_coeff	404	harmonic	3.0383	29.5040
bond_coeff	405	harmonic	0.0398	35.5523
bond_coeff	406	harmonic	0.0014	37.9728
bond_coeff	407	harmonic	0.0011	41.7936
bond_coeff	408	harmonic	0.0004	44.5342
bond_coeff	409	harmonic	0.0002	48.5753
bond_coeff	410	harmonic	0.0037	30.1022
bond_coeff	411	harmonic	0.0332	30.9198
bond_coeff	412	harmonic	0.1972	25.6973
bond_coeff	413	harmonic	0.0124	31.1732
bond_coeff	414	harmonic	0.1698	24.3035
bond_coeff	415	harmonic	0.0698	29.5975
bond_coeff	416	harmonic	0.9408	37.7288
bond_coeff	417	harmonic	0.0211	45.6648
bond_coeff	418	harmonic	0.4292	41.4112
bond_coeff	419	harmonic	0.0351	36.6896
bond_coeff	420	harmonic	0.2598	33.3936
